geneId	geneName	type	specific_type	d0_r1	d0_r2	d0_r3	d14_r1	d14_r2	d14_r3	d14_r4	d28_r1	d28_r2	d28_r3
ENSG00000185811.18	IKZF1	protein_coding	protein_coding	5	7	2	6	15	5	8	19	29	38
ENSG00000185813.10	PCYT2	protein_coding	protein_coding	89	92	78	22	23	21	43	25	41	317
ENSG00000185818.7	NAT8L	protein_coding	protein_coding	37	36	31	27	30	27	33	75	102	569
ENSG00000185821.3	OR6C76	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000185823.3	NPAP1	protein_coding	protein_coding	1	12	5	0	0	0	0	2	2	3
ENSG00000185825.16	BCAP31	protein_coding	protein_coding	226	282	250	248	284	264	307	112	174	1537
ENSG00000185829.17	ARL17A	protein_coding	protein_coding	5	1	2	1	3	1	7	3	0	21
ENSG00000185837.3	HDHD5-AS1	lncRNA	antisense	1	0	1	1	1	0	0	1	1	4
ENSG00000185838.13	GNB1L	protein_coding	protein_coding	17	31	21	7	10	12	9	4	12	72
ENSG00000185842.15	DNAH14	protein_coding	protein_coding	37	53	47	43	56	57	65	38	54	174
ENSG00000185847.7	LINC01405	lncRNA	lincRNA	59	65	69	2	3	3	2	0	0	3
ENSG00000185860.13	CCDC190	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	2
ENSG00000185862.6	EVI2B	protein_coding	protein_coding	0	0	0	0	1	0	0	0	0	3
ENSG00000185863.7	TMEM210	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	1
ENSG00000185864.16	NPIPB4	protein_coding	protein_coding	7	10	11	8	7	11	7	11	6	20
ENSG00000185869.14	ZNF829	protein_coding	protein_coding	10	25	16	8	11	16	12	9	13	88
ENSG00000185873.7	TMPRSS11B	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000185875.12	THNSL1	protein_coding	protein_coding	14	35	22	26	21	24	37	19	39	202
ENSG00000185880.12	TRIM69	protein_coding	protein_coding	65	83	71	67	69	93	105	63	74	621
ENSG00000185883.11	ATP6V0C	protein_coding	protein_coding	0	0	0	2	0	1	0	0	0	3
ENSG00000185885.15	IFITM1	protein_coding	protein_coding	1055	1123	935	538	608	566	655	131	205	432
ENSG00000185888.5	PRSS38	protein_coding	protein_coding	0	0	1	0	0	0	0	0	0	0
ENSG00000185894.8	BPY2C	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000185896.10	LAMP1	protein_coding	protein_coding	636	735	640	616	729	723	815	261	406	2390
ENSG00000185897.6	FFAR3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000185899.1	TAS2R60	protein_coding	protein_coding	1	1	1	0	0	0	0	0	0	0
ENSG00000185900.9	POMK	protein_coding	protein_coding	3	13	3	5	4	0	5	3	5	130
ENSG00000185904.11	LINC00839	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000185905.3	C16orf54	protein_coding	protein_coding	14	20	13	0	0	0	0	0	1	4
ENSG00000185909.14	KLHDC8B	protein_coding	protein_coding	53	50	39	127	140	133	138	129	208	2596
ENSG00000185915.5	KLHL34	protein_coding	protein_coding	0	0	0	0	0	0	0	1	0	4
ENSG00000185917.13	SETD4	protein_coding	protein_coding	83	106	73	33	46	30	54	34	50	314
ENSG00000185920.15	PTCH1	protein_coding	protein_coding	43	53	34	64	58	57	75	46	67	154
ENSG00000185924.6	RTN4RL1	protein_coding	protein_coding	0	2	0	17	11	10	24	7	19	235
ENSG00000185926.1	OR4C46	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000185933.6	CALHM1	protein_coding	protein_coding	0	2	1	0	2	2	1	0	0	1
ENSG00000185940.10	KRTAP5-5	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000185942.11	NKAIN3	protein_coding	protein_coding	0	0	0	2	1	2	3	2	4	126
ENSG00000185946.15	RNPC3	protein_coding	protein_coding	28	33	19	42	46	41	42	15	21	158
ENSG00000185947.14	ZNF267	protein_coding	protein_coding	35	61	59	40	41	48	42	7	14	81
ENSG00000185950.8	IRS2	protein_coding	protein_coding	100	98	90	95	103	121	123	37	71	193
ENSG00000185955.4	C7orf61	protein_coding	protein_coding	0	0	0	0	0	4	1	2	2	2
ENSG00000185958.9	FAM186A	protein_coding	protein_coding	0	0	0	0	1	1	0	1	0	3
ENSG00000185960.14	SHOX	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000185962.1	LCE3A	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000185963.13	BICD2	protein_coding	protein_coding	115	122	111	86	77	83	108	65	115	720
ENSG00000185966.3	LCE3E	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000185972.5	CCIN	protein_coding	protein_coding	0	1	0	0	0	0	0	0	0	6
ENSG00000185973.10	TMLHE	protein_coding	protein_coding	38	29	18	29	19	27	19	19	26	148
ENSG00000185974.6	GRK1	protein_coding	protein_coding	1	1	2	0	1	3	0	2	0	9
ENSG00000185982.6	DEFB128	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000185985.9	SLITRK2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	2
ENSG00000185988.13	PLK5	protein_coding	protein_coding	1	3	2	1	1	0	0	2	0	2
ENSG00000185989.10	RASA3	protein_coding	protein_coding	65	76	58	166	147	143	183	134	226	451
ENSG00000186001.13	LRCH3	protein_coding	protein_coding	80	85	75	140	121	130	139	82	148	673
ENSG00000186007.9	LEMD1	protein_coding	protein_coding	5	10	6	9	9	16	10	8	4	33
ENSG00000186009.4	ATP4B	protein_coding	protein_coding	0	0	0	0	0	0	0	0	2	4
ENSG00000186010.18	NDUFA13	protein_coding	protein_coding	3	3	6	4	5	7	5	1	8	30
ENSG00000186017.14	ZNF566	protein_coding	protein_coding	19	17	8	13	23	19	22	21	34	100
ENSG00000186019.10	AC021092.1	lncRNA	antisense	1	0	1	2	1	3	1	1	1	16
ENSG00000186020.12	ZNF529	protein_coding	protein_coding	37	52	32	66	85	80	80	36	55	220
ENSG00000186026.6	ZNF284	protein_coding	protein_coding	4	4	5	4	12	2	7	5	4	32
ENSG00000186038.9	HTR3E	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186047.9	DLEU7	protein_coding	protein_coding	0	0	1	4	6	1	7	0	3	22
ENSG00000186049.8	KRT73	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186051.6	TAL2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	1	4
ENSG00000186056.10	MATN1-AS1	lncRNA	antisense	1	3	3	7	9	11	9	0	3	2
ENSG00000186063.12	AIDA	protein_coding	protein_coding	121	160	117	54	67	59	83	37	52	308
ENSG00000186073.12	C15orf41	protein_coding	protein_coding	28	41	24	47	32	28	28	35	51	297
ENSG00000186074.18	CD300LF	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	1
ENSG00000186075.12	ZPBP2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186081.11	KRT5	protein_coding	protein_coding	1	0	0	0	0	0	0	0	0	0
ENSG00000186086.18	NBPF6	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186088.15	GSAP	protein_coding	protein_coding	8	8	5	5	16	14	23	5	9	9
ENSG00000186090.10	HTR3D	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186092.6	OR4F5	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186094.16	AGBL4	protein_coding	protein_coding	0	1	0	2	2	1	2	2	3	7
ENSG00000186103.3	ARGFX	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186104.10	CYP2R1	protein_coding	protein_coding	37	42	30	54	50	39	46	21	52	85
ENSG00000186105.7	LRRC70	protein_coding	protein_coding	0	0	1	0	0	1	0	2	1	3
ENSG00000186106.11	ANKRD46	protein_coding	protein_coding	39	50	37	40	46	64	43	49	70	438
ENSG00000186111.9	PIP5K1C	protein_coding	protein_coding	145	137	161	146	190	180	231	98	121	548
ENSG00000186113.1	OR5D14	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186115.12	CYP4F2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186118.8	TEX38	protein_coding	protein_coding	0	0	0	0	1	1	0	0	0	3
ENSG00000186119.8	OR5D18	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186130.4	ZBTB6	protein_coding	protein_coding	37	42	36	18	31	33	22	19	35	127
ENSG00000186132.14	C2orf76	protein_coding	protein_coding	7	5	7	14	20	20	24	10	15	72
ENSG00000186136.1	TAS2R42	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186141.8	POLR3C	protein_coding	protein_coding	42	48	48	36	67	65	47	35	42	420
ENSG00000186143.11	PRR30	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186146.1	DEFB131A	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186150.4	UBL4B	protein_coding	protein_coding	0	0	0	1	1	0	1	0	1	0
ENSG00000186153.16	WWOX	protein_coding	protein_coding	14	18	15	34	30	32	31	16	34	306
ENSG00000186160.4	CYP4Z1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186166.8	CCDC84	protein_coding	protein_coding	33	48	32	44	38	47	53	31	39	134
ENSG00000186174.12	BCL9L	protein_coding	protein_coding	241	280	236	108	138	138	177	48	60	410
ENSG00000186184.17	POLR1D	protein_coding	protein_coding	299	292	271	198	174	179	237	103	201	857
ENSG00000186185.13	KIF18B	protein_coding	protein_coding	121	117	114	7	5	7	13	34	51	275
ENSG00000186187.11	ZNRF1	protein_coding	protein_coding	62	67	61	55	42	56	60	38	48	224
ENSG00000186188.10	FFAR4	protein_coding	protein_coding	0	0	0	0	0	0	0	3	1	9
ENSG00000186190.7	BPIFB3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186191.7	BPIFB4	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186193.8	SAPCD2	protein_coding	protein_coding	87	106	83	13	16	18	24	27	45	142
ENSG00000186197.14	EDARADD	protein_coding	protein_coding	3	6	3	0	1	0	2	0	1	9
ENSG00000186198.3	SLC51B	protein_coding	protein_coding	0	0	2	0	2	1	2	0	0	6
ENSG00000186204.14	CYP4F12	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186205.12	MARC1	protein_coding	protein_coding	53	72	60	31	36	18	22	48	42	249
ENSG00000186207.4	LCE5A	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186212.3	SOWAHB	protein_coding	protein_coding	10	8	9	3	5	1	6	0	1	4
ENSG00000186222.4	BLOC1S4	protein_coding	protein_coding	36	32	33	25	46	47	34	10	37	181
ENSG00000186226.8	LCE1E	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186230.6	ZNF749	protein_coding	protein_coding	10	16	14	12	17	10	10	8	11	98
ENSG00000186231.16	KLHL32	protein_coding	protein_coding	5	6	6	0	4	0	0	4	10	70
ENSG00000186235.10	AC016757.1	lncRNA	processed_transcript	4	5	5	4	5	2	8	2	2	7
ENSG00000186260.16	MRTFB	protein_coding	protein_coding	49	68	62	107	93	96	118	96	170	906
ENSG00000186265.9	BTLA	protein_coding	protein_coding	1	0	0	0	0	0	0	0	0	0
ENSG00000186272.12	ZNF17	protein_coding	protein_coding	1	9	7	15	9	21	24	6	16	82
ENSG00000186280.6	KDM4D	protein_coding	protein_coding	8	9	9	11	7	8	9	8	8	52
ENSG00000186281.12	GPAT2	protein_coding	protein_coding	1	1	1	0	0	2	1	0	0	3
ENSG00000186283.13	TOR3A	protein_coding	protein_coding	162	203	171	63	83	76	104	35	67	416
ENSG00000186288.5	PABPC1L2A	protein_coding	protein_coding	5	3	1	0	0	1	1	0	2	2
ENSG00000186297.11	GABRA5	protein_coding	protein_coding	23	18	28	2	2	2	4	1	1	11
ENSG00000186298.11	PPP1CC	protein_coding	protein_coding	841	893	726	196	224	248	254	226	335	1872
ENSG00000186300.11	ZNF555	protein_coding	protein_coding	17	33	17	17	23	20	25	16	29	166
ENSG00000186306.1	OR10T2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186310.9	NAP1L3	protein_coding	protein_coding	107	136	95	85	106	112	114	124	169	900
ENSG00000186314.11	PRELID2	protein_coding	protein_coding	9	5	10	28	26	19	27	15	23	46
ENSG00000186318.16	BACE1	protein_coding	protein_coding	42	26	26	68	67	69	89	39	66	338
ENSG00000186326.3	RGS9BP	protein_coding	protein_coding	0	0	0	2	0	1	2	0	0	2
ENSG00000186329.9	TMEM212	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186334.9	SLC36A3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186335.8	SLC36A2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186340.15	THBS2	protein_coding	protein_coding	206	270	221	194	187	245	258	66	119	863
ENSG00000186350.10	RXRA	protein_coding	protein_coding	93	118	87	83	103	90	122	52	82	449
ENSG00000186352.8	ANKRD37	protein_coding	protein_coding	2	1	1	2	5	2	6	4	2	73
ENSG00000186364.11	NUDT17	protein_coding	protein_coding	8	7	7	19	12	8	8	11	10	40
ENSG00000186367.6	KIAA1024L	protein_coding	protein_coding	0	0	0	0	0	0	0	0	1	0
ENSG00000186376.14	ZNF75D	protein_coding	protein_coding	122	156	135	37	44	41	42	29	46	204
ENSG00000186377.7	CYP4X1	protein_coding	protein_coding	5	5	7	1	0	1	2	1	2	16
ENSG00000186393.5	KRT26	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186395.7	KRT10	protein_coding	protein_coding	28	33	23	38	39	44	45	28	48	296
ENSG00000186399.10	GOLGA8R	protein_coding	protein_coding	0	0	0	3	3	3	3	1	4	9
ENSG00000186407.6	CD300E	protein_coding	protein_coding	0	0	0	0	0	0	1	0	0	1
ENSG00000186409.15	CCDC30	protein_coding	protein_coding	2	3	4	11	15	13	16	14	18	346
ENSG00000186416.14	NKRF	protein_coding	protein_coding	17	19	14	18	14	19	25	21	26	112
ENSG00000186417.13	GLDN	protein_coding	protein_coding	9	2	8	15	22	20	23	18	46	104
ENSG00000186431.18	FCAR	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186432.8	KPNA4	protein_coding	protein_coding	260	303	240	139	125	131	151	87	140	1057
ENSG00000186439.12	TRDN	protein_coding	protein_coding	125	134	110	4	8	8	7	0	1	2
ENSG00000186440.2	OR6P1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186442.7	KRT3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186446.11	ZNF501	protein_coding	protein_coding	15	18	17	17	12	17	25	17	15	77
ENSG00000186448.14	ZNF197	protein_coding	protein_coding	43	60	46	68	62	64	76	56	83	570
ENSG00000186451.1	SPATA12	protein_coding	protein_coding	3	7	1	4	1	4	0	0	2	4
ENSG00000186452.10	TMPRSS12	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186453.12	FAM228A	protein_coding	protein_coding	0	0	0	0	2	1	0	0	4	7
ENSG00000186458.4	DEFB132	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186462.8	NAP1L2	protein_coding	protein_coding	34	44	43	38	37	37	36	38	36	184
ENSG00000186468.12	RPS23	protein_coding	protein_coding	404	414	454	425	447	435	503	277	400	3511
ENSG00000186469.8	GNG2	protein_coding	protein_coding	23	25	27	142	132	141	142	226	328	1410
ENSG00000186470.13	BTN3A2	protein_coding	protein_coding	34	49	42	28	25	25	26	8	17	30
ENSG00000186471.12	AKAP14	protein_coding	protein_coding	0	0	1	0	1	1	0	0	2	297
ENSG00000186472.19	PCLO	protein_coding	protein_coding	28	40	23	150	185	144	187	242	375	544
ENSG00000186474.15	KLK12	protein_coding	protein_coding	0	0	1	0	0	0	0	0	0	0
ENSG00000186479.4	RGS7BP	protein_coding	protein_coding	0	4	0	0	0	0	0	0	5	36
ENSG00000186480.12	INSIG1	protein_coding	protein_coding	185	176	192	35	50	50	57	31	58	342
ENSG00000186487.19	MYT1L	protein_coding	protein_coding	0	0	0	2	0	0	1	9	6	75
ENSG00000186493.12	C5orf38	protein_coding	protein_coding	2	1	0	9	9	11	10	9	11	45
ENSG00000186496.11	ZNF396	protein_coding	protein_coding	2	3	6	12	16	9	11	6	13	109
ENSG00000186501.14	TMEM222	protein_coding	protein_coding	50	47	47	71	78	61	77	70	101	548
ENSG00000186509.4	OR9Q1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186510.11	CLCNKA	protein_coding	protein_coding	2	1	5	2	10	5	7	1	2	4
ENSG00000186513.3	OR9Q2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186517.13	ARHGAP30	protein_coding	protein_coding	0	3	1	5	9	11	12	5	7	24
ENSG00000186522.14	SEPT10	protein_coding	protein_coding	201	235	190	81	97	98	113	74	138	713
ENSG00000186523.14	FAM86B1	protein_coding	protein_coding	8	8	3	8	8	6	7	6	12	18
ENSG00000186526.12	CYP4F8	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186529.15	CYP4F3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	1
ENSG00000186532.11	SMYD4	protein_coding	protein_coding	52	57	46	41	43	43	26	12	31	349
ENSG00000186562.7	DEFB105A	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186564.5	FOXD2	protein_coding	protein_coding	0	0	0	0	0	0	0	1	0	5
ENSG00000186566.12	GPATCH8	protein_coding	protein_coding	179	200	192	166	183	179	230	142	213	883
ENSG00000186567.12	CEACAM19	protein_coding	protein_coding	21	23	26	8	7	11	11	6	8	14
ENSG00000186572.2	DEFB107A	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186575.17	NF2	protein_coding	protein_coding	87	115	93	77	71	101	92	38	61	369
ENSG00000186577.13	SMIM29	protein_coding	protein_coding	29	32	37	32	40	37	44	21	37	189
ENSG00000186579.2	DEFB106A	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186583.11	SPATC1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186591.12	UBE2H	protein_coding	protein_coding	516	607	527	533	583	558	684	277	398	1683
ENSG00000186594.14	MIR22HG	lncRNA	lincRNA	9	11	15	50	60	73	82	19	32	71
ENSG00000186599.7	DEFB105B	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186603.5	HPDL	protein_coding	protein_coding	20	26	24	7	6	7	11	7	5	17
ENSG00000186615.10	KTN1-AS1	lncRNA	antisense	15	10	7	11	10	8	14	7	10	49
ENSG00000186625.13	KATNA1	protein_coding	protein_coding	41	52	43	34	39	38	33	16	31	192
ENSG00000186628.12	FSD2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	4
ENSG00000186635.14	ARAP1	protein_coding	protein_coding	189	179	157	163	160	154	204	56	124	453
ENSG00000186638.16	KIF24	protein_coding	protein_coding	9	20	17	7	8	7	7	17	31	419
ENSG00000186642.15	PDE2A	protein_coding	protein_coding	17	18	18	24	25	27	34	18	21	67
ENSG00000186648.14	CARMIL3	protein_coding	protein_coding	30	25	31	61	60	63	66	92	153	170
ENSG00000186652.9	PRG2	protein_coding	protein_coding	1	0	0	0	0	0	0	0	0	0
ENSG00000186654.20	PRR5	protein_coding	protein_coding	13	12	15	16	21	9	18	7	14	35
ENSG00000186660.14	ZFP91	protein_coding	protein_coding	88	120	137	75	100	91	113	87	134	469
ENSG00000186665.9	C17orf58	protein_coding	protein_coding	29	39	43	36	39	22	30	13	32	101
ENSG00000186666.5	BCDIN3D	protein_coding	protein_coding	1	5	2	8	9	5	12	3	11	72
ENSG00000186675.6	MAGEE2	protein_coding	protein_coding	0	0	1	1	1	2	1	0	2	3
ENSG00000186684.12	CYP27C1	protein_coding	protein_coding	9	13	7	9	17	18	18	12	26	47
ENSG00000186687.15	LYRM7	protein_coding	protein_coding	19	29	32	31	26	30	33	16	27	180
ENSG00000186710.11	CFAP73	protein_coding	protein_coding	0	0	0	1	0	0	0	0	2	33
ENSG00000186714.12	CCDC73	protein_coding	protein_coding	0	0	0	0	0	0	0	1	0	0
ENSG00000186716.20	BCR	protein_coding	protein_coding	179	197	186	123	124	140	132	136	187	1081
ENSG00000186723.4	OR10H1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186732.13	MPPED1	protein_coding	protein_coding	1	0	1	2	2	4	2	3	3	4
ENSG00000186765.11	FSCN2	protein_coding	protein_coding	0	0	1	4	2	3	2	4	2	5
ENSG00000186766.7	FOXI2	protein_coding	protein_coding	2	1	3	0	0	0	1	0	0	4
ENSG00000186767.6	SPIN4	protein_coding	protein_coding	36	60	55	9	9	13	12	13	15	157
ENSG00000186777.11	ZNF732	protein_coding	protein_coding	1	0	0	0	0	0	0	0	0	3
ENSG00000186787.8	SPIN2B	protein_coding	protein_coding	6	5	4	10	7	9	9	5	8	68
ENSG00000186788.13	SPATA31D3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186790.5	FOXE3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	1
ENSG00000186792.16	HYAL3	protein_coding	protein_coding	2	2	1	6	1	1	3	1	3	66
ENSG00000186795.1	KCNK18	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186803.3	IFNA10	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186806.5	VSIG10L	protein_coding	protein_coding	50	54	43	61	65	61	50	20	27	67
ENSG00000186810.7	CXCR3	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186812.12	ZNF397	protein_coding	protein_coding	116	122	142	130	138	136	136	79	100	874
ENSG00000186814.13	ZSCAN30	protein_coding	protein_coding	53	72	51	117	121	137	129	79	99	429
ENSG00000186815.12	TPCN1	protein_coding	protein_coding	98	84	80	225	264	253	273	50	89	340
ENSG00000186818.12	LILRB4	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186825.5	C2orf27B	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000186827.10	TNFRSF4	protein_coding	protein_coding	0	0	0	0	2	0	0	0	2	0
ENSG00000186832.8	KRT16	protein_coding	protein_coding	1	0	0	1	0	0	0	0	0	7
ENSG00000186834.3	HEXIM1	protein_coding	protein_coding	58	64	69	92	99	109	115	74	104	513
ENSG00000186838.13	SELENOV	protein_coding	protein_coding	37	29	32	16	19	18	30	3	8	3
ENSG00000186844.5	LCE1A	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186847.5	KRT14	protein_coding	protein_coding	0	0	1	0	0	0	0	0	0	0
ENSG00000186854.10	TRABD2A	protein_coding	protein_coding	14	15	11	2	3	1	1	2	4	4
ENSG00000186860.4	KRTAP17-1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186862.18	PDZD7	protein_coding	protein_coding	4	5	6	7	12	11	10	3	4	15
ENSG00000186866.16	POFUT2	protein_coding	protein_coding	82	112	98	82	120	108	122	90	111	658
ENSG00000186867.10	QRFPR	protein_coding	protein_coding	0	0	1	0	0	1	0	0	0	4
ENSG00000186868.15	MAPT	protein_coding	protein_coding	3	8	9	31	34	38	55	113	179	474
ENSG00000186871.6	ERCC6L	protein_coding	protein_coding	48	57	64	3	4	1	3	6	6	122
ENSG00000186881.3	OR13F1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186886.8	OR5D3P	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186889.9	TMEM17	protein_coding	protein_coding	5	1	3	5	11	9	15	3	12	161
ENSG00000186891.13	TNFRSF18	protein_coding	protein_coding	1	0	0	0	2	1	1	0	0	0
ENSG00000186895.3	FGF3	protein_coding	protein_coding	0	0	0	0	1	1	0	0	1	3
ENSG00000186897.4	C1QL4	protein_coding	protein_coding	0	1	0	5	4	5	6	13	24	170
ENSG00000186907.7	RTN4RL2	protein_coding	protein_coding	31	31	19	17	18	20	14	6	18	28
ENSG00000186908.14	ZDHHC17	protein_coding	protein_coding	68	85	51	162	178	156	177	95	164	772
ENSG00000186910.3	SERPINA11	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	1
ENSG00000186912.6	P2RY4	protein_coding	protein_coding	0	0	0	0	2	0	1	2	0	3
ENSG00000186918.13	ZNF395	protein_coding	protein_coding	69	74	64	114	124	127	130	62	106	181
ENSG00000186919.12	ZACN	protein_coding	protein_coding	0	0	0	1	0	1	1	0	0	1
ENSG00000186924.3	KRTAP22-1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186925.6	KRTAP19-6	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186930.4	KRTAP6-2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186943.1	OR13C8	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186951.16	PPARA	protein_coding	protein_coding	26	56	34	31	25	35	32	23	38	217
ENSG00000186952.14	TMEM232	protein_coding	protein_coding	9	10	13	6	3	8	4	5	8	131
ENSG00000186960.10	LINC01551	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000186965.4	KRTAP19-2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186967.6	KRTAP19-4	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186970.4	KRTAP15-1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186971.3	KRTAP13-4	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186973.10	FAM183A	protein_coding	protein_coding	2	1	2	7	8	10	10	6	11	344
ENSG00000186976.14	EFCAB6	protein_coding	protein_coding	0	2	1	6	6	6	7	3	11	92
ENSG00000186977.2	KRTAP19-5	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186980.6	KRTAP23-1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000186994.11	KANK3	protein_coding	protein_coding	37	54	31	9	11	10	10	4	2	13
ENSG00000186998.15	EMID1	protein_coding	protein_coding	36	40	30	57	45	61	69	60	93	855
ENSG00000187003.6	ACTL7A	protein_coding	protein_coding	0	0	0	0	0	0	1	0	0	0
ENSG00000187005.4	KRTAP21-1	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000187010.20	RHD	protein_coding	protein_coding	0	4	0	1	3	1	1	0	0	5
ENSG00000187012.10	LINC00207	lncRNA	lincRNA	0	0	0	0	0	0	0	0	0	0
ENSG00000187013.4	C17orf82	lncRNA	lincRNA	0	0	0	1	3	0	1	0	0	0
ENSG00000187017.16	ESPN	protein_coding	protein_coding	31	29	16	18	18	8	20	15	27	18
ENSG00000187021.14	PNLIPRP1	protein_coding	protein_coding	1	0	1	0	0	0	0	0	1	0
ENSG00000187024.14	PTRH1	protein_coding	protein_coding	0	1	0	0	0	0	0	0	0	2
ENSG00000187026.2	KRTAP21-2	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
ENSG00000187033.9	SAMD7	protein_coding	protein_coding	0	0	0	0	0	0	0	0	0	0
